2012-02-14T06:02:21.705+0000: 153496.758: [GC [PSYoungGen: 34384K->576K(34944K)] 60965K->27161K(76928K), 0.0038490 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-02-14T06:17:28.097+0000: 154403.151: [GC [PSYoungGen: 34624K->280K(34944K)] 61209K->27157K(76928K), 0.0035970 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T06:30:33.571+0000: 155188.624: [GC [PSYoungGen: 34328K->568K(34944K)] 61205K->27449K(76928K), 0.0041130 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T06:47:40.781+0000: 156215.834: [GC [PSYoungGen: 34616K->320K(34944K)] 61497K->27453K(76928K), 0.0037320 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-14T07:00:47.939+0000: 157002.992: [GC [PSYoungGen: 34368K->568K(34944K)] 61501K->27705K(76928K), 0.0037690 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-14T07:14:54.042+0000: 157849.095: [GC [PSYoungGen: 34616K->288K(34944K)] 61753K->27729K(76928K), 0.0037440 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-14T07:30:00.449+0000: 158755.502: [GC [PSYoungGen: 34324K->640K(34944K)] 61765K->28093K(76928K), 0.0038080 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T07:45:06.789+0000: 159661.842: [GC [PSYoungGen: 34688K->320K(34944K)] 62141K->28029K(76928K), 0.0038140 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T07:56:11.376+0000: 160326.429: [GC [PSYoungGen: 34368K->371K(34944K)] 62077K->28364K(76928K), 0.0040010 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-14T08:09:17.653+0000: 161112.707: [GC [PSYoungGen: 34419K->565K(34880K)] 62412K->28870K(76864K), 0.0043480 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-14T08:22:23.573+0000: 161898.627: [GC [PSYoungGen: 34613K->576K(34944K)] 62918K->29398K(76928K), 0.0050270 secs] [Times: user=0.01 sys=0.01, real=0.01 secs] 
2012-02-14T08:35:29.297+0000: 162684.350: [GC [PSYoungGen: 34624K->469K(35008K)] 63446K->29575K(76992K), 0.0038550 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-02-14T08:48:35.396+0000: 163470.449: [GC [PSYoungGen: 34581K->336K(34944K)] 63687K->29879K(76928K), 0.0039980 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-02-14T09:01:41.170+0000: 164256.224: [GC [PSYoungGen: 34448K->560K(35008K)] 63991K->30391K(76992K), 0.0045990 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T09:13:56.971+0000: 164992.025: [GC [PSYoungGen: 34736K->320K(35008K)] 64567K->30435K(76992K), 0.0044590 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T09:28:08.720+0000: 165843.773: [GC [PSYoungGen: 34496K->336K(35008K)] 64611K->30727K(76992K), 0.0041390 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T09:41:14.047+0000: 166629.100: [GC [PSYoungGen: 34512K->560K(35008K)] 64903K->30955K(76992K), 0.0037530 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-02-14T09:54:19.081+0000: 167414.134: [GC [PSYoungGen: 34736K->296K(35008K)] 65131K->30975K(76992K), 0.0039960 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T10:07:24.422+0000: 168199.475: [GC [PSYoungGen: 34472K->352K(35008K)] 65151K->31283K(76992K), 0.0041860 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-14T10:20:29.441+0000: 168984.494: [GC [PSYoungGen: 34528K->560K(34944K)] 65459K->31791K(76928K), 0.0046090 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-14T10:33:34.998+0000: 169770.052: [GC [PSYoungGen: 34736K->296K(35008K)] 65967K->31811K(76992K), 0.0036740 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-14T10:48:41.302+0000: 170676.355: [GC [PSYoungGen: 34472K->320K(35072K)] 65987K->32095K(77056K), 0.0038430 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-14T11:01:46.919+0000: 171461.972: [GC [PSYoungGen: 34624K->576K(34944K)] 66399K->32355K(76928K), 0.0048720 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T11:10:51.060+0000: 172006.113: [GC [PSYoungGen: 34880K->320K(35072K)] 66659K->32383K(77056K), 0.0038720 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-14T11:25:57.714+0000: 172912.767: [GC [PSYoungGen: 34560K->336K(35008K)] 66623K->32675K(76992K), 0.0041750 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-14T11:40:01.756+0000: 173756.810: [GC [PSYoungGen: 34576K->376K(35072K)] 66915K->32719K(77056K), 0.0029850 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-14T11:52:09.418+0000: 174484.471: [GC [PSYoungGen: 34680K->536K(35072K)] 67023K->32907K(77056K), 0.0039370 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-14T12:06:17.159+0000: 175332.212: [GC [PSYoungGen: 34840K->336K(35072K)] 67211K->33195K(77056K), 0.0045430 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T12:18:22.971+0000: 176058.024: [GC [PSYoungGen: 34640K->288K(35072K)] 67499K->33435K(77056K), 0.0041300 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T12:28:12.140+0000: 176647.193: [GC [PSYoungGen: 34592K->119K(35072K)] 67739K->33531K(77056K), 0.0030800 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-14T13:10:00.742+0000: 179155.795: [GC [PSYoungGen: 34423K->752K(35072K)] 67835K->34547K(77056K), 0.0052320 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-14T14:09:02.468+0000: 182697.522: [GC [PSYoungGen: 35056K->762K(33920K)] 68851K->35364K(75904K), 0.0066020 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T14:20:00.954+0000: 183356.007: [GC [PSYoungGen: 33914K->408K(34496K)] 68516K->35154K(76480K), 0.0032840 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-14T14:30:00.496+0000: 183955.549: [GC [PSYoungGen: 33560K->704K(34560K)] 68306K->35534K(76544K), 0.0039580 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-14T14:41:18.289+0000: 184633.342: [GC [PSYoungGen: 33920K->320K(34496K)] 68750K->35602K(76480K), 0.0042780 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T14:51:23.467+0000: 185238.520: [GC [PSYoungGen: 33536K->296K(34624K)] 68818K->35862K(76608K), 0.0037130 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-02-14T15:03:29.581+0000: 185964.635: [GC [PSYoungGen: 33640K->375K(34560K)] 69206K->36193K(76544K), 0.0041110 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T15:13:35.023+0000: 186570.076: [GC [PSYoungGen: 33719K->288K(34688K)] 69537K->36390K(76672K), 0.0035500 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T15:25:40.319+0000: 187295.372: [GC [PSYoungGen: 33760K->375K(34624K)] 69862K->36729K(76608K), 0.0040620 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T15:35:45.194+0000: 187900.247: [GC [PSYoungGen: 33847K->296K(34752K)] 70201K->36934K(76736K), 0.0038220 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-14T15:47:51.875+0000: 188626.928: [GC [PSYoungGen: 33960K->336K(34752K)] 70598K->37226K(76736K), 0.0037180 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-14T15:56:56.852+0000: 189171.905: [GC [PSYoungGen: 34000K->312K(34816K)] 70890K->37486K(76800K), 0.0038510 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-14T16:08:03.080+0000: 189838.134: [GC [PSYoungGen: 34104K->336K(34816K)] 71278K->37778K(76800K), 0.0038210 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-14T16:19:09.072+0000: 190504.126: [GC [PSYoungGen: 34128K->288K(34880K)] 71570K->38014K(76864K), 0.0035730 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-14T16:30:00.474+0000: 191155.527: [GC [PSYoungGen: 34205K->760K(34688K)] 71932K->38494K(76672K), 0.0037080 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-02-14T16:41:21.205+0000: 191836.259: [GC [PSYoungGen: 34680K->320K(34880K)] 72414K->38306K(76864K), 0.0037930 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-14T16:50:00.543+0000: 192355.596: [GC [PSYoungGen: 34176K->512K(34816K)] 72162K->38786K(76800K), 0.0042020 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-02-14T17:01:32.220+0000: 193047.273: [GC [PSYoungGen: 34368K->328K(34880K)] 72642K->38869K(76864K), 0.0038970 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-14T17:11:37.992+0000: 193653.045: [GC [PSYoungGen: 34248K->343K(34880K)] 72789K->39177K(76864K), 0.0038340 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-14T17:23:44.604+0000: 194379.657: [GC [PSYoungGen: 34263K->320K(34944K)] 73097K->39405K(76928K), 0.0041620 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-14T17:33:50.090+0000: 194985.143: [GC [PSYoungGen: 34368K->343K(34944K)] 73453K->39717K(76928K), 0.0036130 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-14T17:45:56.620+0000: 195711.673: [GC [PSYoungGen: 34391K->336K(35008K)] 73765K->39961K(76992K), 0.0038530 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-14T17:56:02.128+0000: 196317.182: [GC [PSYoungGen: 34512K->296K(35008K)] 74137K->40205K(76992K), 0.0038670 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T18:08:08.810+0000: 197043.863: [GC [PSYoungGen: 34472K->336K(35072K)] 74381K->40497K(77056K), 0.0039170 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T18:18:14.318+0000: 197649.371: [GC [PSYoungGen: 34640K->296K(35072K)] 74801K->40742K(77056K), 0.0038790 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T18:30:00.857+0000: 198355.910: [GC [PSYoungGen: 34586K->696K(34944K)] 75032K->41150K(76928K), 0.0038250 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-14T18:40:26.389+0000: 198981.442: [GC [PSYoungGen: 34872K->336K(35008K)] 75326K->41042K(76992K), 0.0039090 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-14T18:51:32.354+0000: 199647.407: [GC [PSYoungGen: 34512K->280K(35072K)] 75218K->41274K(77056K), 0.0039530 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-02-14T19:02:38.428+0000: 200313.482: [GC [PSYoungGen: 34584K->336K(35072K)] 75578K->41582K(77056K), 0.0040980 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T19:13:44.444+0000: 200979.498: [GC [PSYoungGen: 34640K->296K(35136K)] 75886K->41826K(77120K), 0.0040420 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-14T19:25:51.059+0000: 201706.112: [GC [PSYoungGen: 34664K->336K(35072K)] 76194K->42118K(77056K), 0.0047810 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
2012-02-14T19:25:51.064+0000: 201706.117: [Full GC [PSYoungGen: 336K->0K(35072K)] [ParOldGen: 41782K->23240K(41984K)] 42118K->23240K(77056K) [PSPermGen: 43366K->43271K(65536K)], 0.2942980 secs] [Times: user=0.32 sys=0.00, real=0.30 secs] 
2012-02-14T19:35:57.019+0000: 202312.073: [GC [PSYoungGen: 34368K->487K(35136K)] 57608K->23728K(77120K), 0.0034070 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T19:48:03.732+0000: 203038.785: [GC [PSYoungGen: 34919K->368K(35136K)] 58160K->24012K(77120K), 0.0041700 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-14T19:58:09.280+0000: 203644.333: [GC [PSYoungGen: 34800K->312K(35136K)] 58444K->24284K(77120K), 0.0038250 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T20:10:00.471+0000: 204355.524: [GC [PSYoungGen: 34740K->696K(35136K)] 58713K->24737K(77120K), 0.0035880 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T20:20:21.477+0000: 204976.530: [GC [PSYoungGen: 35128K->368K(35008K)] 59169K->25000K(76992K), 0.0048280 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-02-14T20:30:48.984+0000: 205604.037: [GC [PSYoungGen: 34672K->312K(35072K)] 59304K->25268K(77056K), 0.0034110 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-14T20:42:33.602+0000: 206308.656: [GC [PSYoungGen: 34616K->344K(35136K)] 59572K->25592K(77120K), 0.0038800 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-14T20:53:39.546+0000: 206974.599: [GC [PSYoungGen: 34712K->328K(35072K)] 59960K->25884K(77056K), 0.0036730 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-02-14T21:04:36.168+0000: 207631.221: [GC [PSYoungGen: 34696K->368K(35136K)] 60252K->26216K(77120K), 0.0038620 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
2012-02-14T21:14:51.135+0000: 208246.188: [GC [PSYoungGen: 34800K->328K(35136K)] 60648K->26512K(77120K), 0.0038510 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-02-14T21:25:57.243+0000: 208912.296: [GC [PSYoungGen: 34760K->360K(35200K)] 60944K->26844K(77184K), 0.0039340 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T21:37:03.242+0000: 209578.295: [GC [PSYoungGen: 34920K->320K(35200K)] 61404K->27116K(77184K), 0.0038160 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-14T21:49:09.775+0000: 210304.828: [GC [PSYoungGen: 34880K->344K(35200K)] 61676K->27424K(77184K), 0.0037760 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-14T21:59:15.301+0000: 210910.354: [GC [PSYoungGen: 34904K->328K(35200K)] 61984K->27716K(77184K), 0.0035780 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T22:10:00.482+0000: 211555.535: [GC [PSYoungGen: 34858K->568K(35008K)] 62247K->28116K(76992K), 0.0037980 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T22:21:27.396+0000: 212242.449: [GC [PSYoungGen: 35000K->616K(35072K)] 62548K->28741K(77056K), 0.0049980 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-14T22:31:32.875+0000: 212847.928: [GC [PSYoungGen: 35048K->312K(35072K)] 63173K->29011K(77056K), 0.0038730 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-14T22:43:39.496+0000: 213574.549: [GC [PSYoungGen: 34616K->360K(35072K)] 63315K->29351K(77056K), 0.0043510 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-14T22:54:45.517+0000: 214240.570: [GC [PSYoungGen: 34664K->312K(35136K)] 63655K->29615K(77120K), 0.0035960 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-14T23:06:52.096+0000: 214967.150: [GC [PSYoungGen: 34744K->360K(35136K)] 64047K->29943K(77120K), 0.0038050 secs] [Times: user=0.01 sys=0.01, real=0.01 secs] 
2012-02-14T23:16:57.640+0000: 215572.693: [GC [PSYoungGen: 34792K->375K(35200K)] 64375K->30286K(77184K), 0.0038080 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-14T23:29:04.232+0000: 216299.285: [GC [PSYoungGen: 34871K->368K(35136K)] 64782K->30571K(77120K), 0.0037730 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T23:39:09.731+0000: 216904.784: [GC [PSYoungGen: 34864K->328K(35200K)] 65067K->30859K(77184K), 0.0037030 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-14T23:50:00.416+0000: 217555.469: [GC [PSYoungGen: 34888K->632K(35200K)] 65419K->31207K(77184K), 0.0036430 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-15T00:01:21.868+0000: 218236.921: [GC [PSYoungGen: 35192K->634K(34944K)] 65767K->31501K(76928K), 0.0042130 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-15T00:11:36.835+0000: 218851.889: [GC [PSYoungGen: 34938K->272K(35072K)] 65805K->31729K(77056K), 0.0036440 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-15T00:23:34.134+0000: 219569.187: [GC [PSYoungGen: 34576K->336K(35072K)] 66033K->32045K(77056K), 0.0036610 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-15T00:32:39.080+0000: 220114.133: [GC [PSYoungGen: 34640K->343K(35072K)] 66349K->32337K(77056K), 0.0037590 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-15T00:44:45.752+0000: 220840.805: [GC [PSYoungGen: 34647K->336K(35136K)] 66641K->32593K(77120K), 0.0037540 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-15T00:54:51.286+0000: 221446.340: [GC [PSYoungGen: 34768K->296K(35136K)] 67025K->32841K(77120K), 0.0036080 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-15T01:06:57.855+0000: 222172.909: [GC [PSYoungGen: 34728K->336K(35136K)] 67273K->33133K(77120K), 0.0038000 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-15T01:18:04.169+0000: 222839.222: [GC [PSYoungGen: 34768K->280K(35136K)] 67565K->33361K(77120K), 0.0035230 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-15T01:30:00.353+0000: 223555.407: [GC [PSYoungGen: 34712K->432K(35200K)] 67793K->33521K(77184K), 0.0033540 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-15T01:40:16.230+0000: 224171.283: [GC [PSYoungGen: 34992K->504K(35072K)] 68081K->33669K(77056K), 0.0038570 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-15T01:50:21.725+0000: 224776.779: [GC [PSYoungGen: 35064K->296K(35136K)] 68229K->33917K(77120K), 0.0043850 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-02-15T02:00:47.225+0000: 225402.278: [GC [PSYoungGen: 34728K->336K(35136K)] 68349K->34209K(77120K), 0.0037610 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-15T02:11:33.356+0000: 226048.410: [GC [PSYoungGen: 34768K->335K(35200K)] 68641K->34496K(77184K), 0.0035820 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-02-15T02:23:40.034+0000: 226775.087: [GC [PSYoungGen: 34895K->367K(35200K)] 69056K->34780K(77184K), 0.0037300 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-02-15T02:33:45.606+0000: 227380.659: [GC [PSYoungGen: 34927K->288K(35264K)] 69340K->34985K(77248K), 0.0038940 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-02-15T02:44:51.826+0000: 228046.879: [GC [PSYoungGen: 34912K->352K(35200K)] 69609K->35305K(77184K), 0.0042040 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-02-15T02:55:57.773+0000: 228712.826: [GC [PSYoungGen: 34975K->280K(35264K)] 69928K->35533K(77248K), 0.0036020 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-15T03:08:04.432+0000: 229439.485: [GC [PSYoungGen: 34968K->336K(35264K)] 70221K->35841K(77248K), 0.0038990 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-15T03:18:10.027+0000: 230045.080: [GC [PSYoungGen: 35024K->280K(35264K)] 70529K->36073K(77248K), 0.0039590 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-15T03:30:00.599+0000: 230755.653: [GC [PSYoungGen: 34968K->568K(35264K)] 70761K->36381K(77248K), 0.0039040 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-15T03:40:22.173+0000: 231377.227: [GC [PSYoungGen: 35256K->328K(35136K)] 71069K->36673K(77120K), 0.0047200 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-15T03:51:28.121+0000: 232043.174: [GC [PSYoungGen: 34888K->343K(35200K)] 71233K->36977K(77184K), 0.0037040 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-15T04:03:34.703+0000: 232769.756: [GC [PSYoungGen: 34903K->383K(35264K)] 71537K->37269K(77248K), 0.0040840 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-15T04:14:40.791+0000: 233435.844: [GC [PSYoungGen: 35071K->280K(35264K)] 71957K->37449K(77248K), 0.0035290 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-15T04:24:46.381+0000: 234041.434: [GC [PSYoungGen: 34968K->344K(35264K)] 72137K->37765K(77248K), 0.0039280 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-15T04:35:52.430+0000: 234707.483: [GC [PSYoungGen: 35032K->280K(35264K)] 72453K->38003K(77248K), 0.0035780 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-15T04:47:59.042+0000: 235434.095: [GC [PSYoungGen: 34968K->320K(35264K)] 72691K->38299K(77248K), 0.0038800 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-15T04:58:04.557+0000: 236039.610: [GC [PSYoungGen: 35008K->296K(35264K)] 72987K->38563K(77248K), 0.0035570 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-02-15T05:09:10.665+0000: 236705.718: [GC [PSYoungGen: 34984K->392K(35328K)] 73251K->38911K(77312K), 0.0039970 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-02-15T05:18:03.267+0000: 237238.320: [GC [PSYoungGen: 35154K->352K(35328K)] 73673K->39207K(77312K), 0.0046790 secs] [Times: user=0.00 sys=0.01, real=0.01 secs] 
2012-02-15T05:28:21.270+0000: 237856.323: [GC [PSYoungGen: 35168K->400K(35328K)] 74023K->39531K(77312K), 0.0048070 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-15T05:39:27.221+0000: 238522.275: [GC [PSYoungGen: 35208K->280K(35328K)] 74339K->39767K(77312K), 0.0039780 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-15T05:50:00.416+0000: 239155.469: [GC [PSYoungGen: 35085K->496K(35072K)] 74572K->40099K(77056K), 0.0036990 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-15T06:01:39.352+0000: 239854.405: [GC [PSYoungGen: 35056K->584K(35200K)] 74659K->40399K(77184K), 0.0039430 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-15T06:11:44.917+0000: 240459.971: [GC [PSYoungGen: 35144K->296K(35200K)] 74959K->40657K(77184K), 0.0038160 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-15T06:23:51.507+0000: 241186.560: [GC [PSYoungGen: 34856K->328K(35200K)] 75217K->40941K(77184K), 0.0038010 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-02-15T06:34:57.499+0000: 241852.553: [GC [PSYoungGen: 34888K->288K(35200K)] 75501K->41185K(77184K), 0.0036730 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-15T06:47:04.132+0000: 242579.185: [GC [PSYoungGen: 34848K->328K(35200K)] 75745K->41481K(77184K), 0.0036970 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-15T06:57:09.632+0000: 243184.686: [GC [PSYoungGen: 34888K->296K(35200K)] 76041K->41733K(77184K), 0.0041090 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-15T07:07:59.716+0000: 243834.769: [GC [PSYoungGen: 34851K->93K(35200K)] 76288K->41782K(77184K), 0.0027040 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-15T07:07:59.719+0000: 243834.772: [Full GC [PSYoungGen: 93K->0K(35200K)] [ParOldGen: 41689K->19975K(41984K)] 41782K->19975K(77184K) [PSPermGen: 43369K->43287K(65536K)], 0.6262660 secs] [Times: user=0.67 sys=0.00, real=0.62 secs] 
2012-02-15T07:17:06.517+0000: 244381.570: [GC [PSYoungGen: 34560K->440K(35200K)] 54535K->20415K(77184K), 0.0030880 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-15T07:28:12.552+0000: 245047.605: [GC [PSYoungGen: 35000K->624K(35200K)] 54975K->20639K(77184K), 0.0038610 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-15T07:37:16.898+0000: 245591.951: [GC [PSYoungGen: 35184K->381K(35072K)] 55199K->20772K(77056K), 0.0042600 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-15T07:47:22.702+0000: 246197.755: [GC [PSYoungGen: 34813K->648K(35136K)] 55204K->21039K(77120K), 0.0039400 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-15T07:57:27.567+0000: 246802.620: [GC [PSYoungGen: 35080K->688K(34880K)] 55471K->21079K(76864K), 0.0036140 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-02-15T08:07:33.129+0000: 247408.183: [GC [PSYoungGen: 34864K->775K(35008K)] 55255K->21167K(76992K), 0.0038990 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-02-15T08:15:37.095+0000: 247892.148: [GC [PSYoungGen: 34951K->816K(34624K)] 55343K->21249K(76608K), 0.0042900 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-15T08:22:41.383+0000: 248316.437: [GC [PSYoungGen: 34608K->856K(34688K)] 55041K->21369K(76672K), 0.0047510 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-02-15T08:28:45.112+0000: 248680.166: [GC [PSYoungGen: 34648K->1057K(34368K)] 55161K->21606K(76352K), 0.0050810 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-15T08:37:50.554+0000: 249225.608: [GC [PSYoungGen: 34337K->953K(34240K)] 54886K->21626K(76224K), 0.0046680 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-02-15T08:45:19.498+0000: 249674.551: [GC [PSYoungGen: 34233K->970K(34368K)] 54906K->21980K(76352K), 0.0064060 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-02-15T08:54:00.505+0000: 250195.558: [GC [PSYoungGen: 33978K->328K(34432K)] 54988K->21793K(76416K), 0.0038770 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
