2012-01-23T17:43:12.232+0000: 84659.757: [Full GC (System) [PSYoungGen: 928K->0K(43904K)] [ParOldGen: 16982K->17017K(27776K)] 17910K->17017K(71680K) [PSPermGen: 40697K->40598K(42112K)], 0.2755170 secs] [Times: user=0.30 sys=0.00, real=0.27 secs] 
2012-01-23T18:43:12.508+0000: 88260.033: [GC [PSYoungGen: 24523K->792K(45312K)] 41540K->17809K(73088K), 0.0045770 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-23T18:43:12.513+0000: 88260.038: [Full GC (System) [PSYoungGen: 792K->0K(45312K)] [ParOldGen: 17017K->17024K(27776K)] 17809K->17024K(73088K) [PSPermGen: 40616K->40599K(41856K)], 0.2687720 secs] [Times: user=0.29 sys=0.00, real=0.27 secs] 
2012-01-23T19:43:12.782+0000: 91860.307: [GC [PSYoungGen: 37395K->1088K(44096K)] 54419K->18112K(71872K), 0.0055000 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-23T19:43:12.788+0000: 91860.313: [Full GC (System) [PSYoungGen: 1088K->0K(44096K)] [ParOldGen: 17024K->17030K(27776K)] 18112K->17030K(71872K) [PSPermGen: 40774K->40642K(41856K)], 0.2804700 secs] [Times: user=0.31 sys=0.00, real=0.28 secs] 
2012-01-23T20:43:13.069+0000: 95460.594: [GC [PSYoungGen: 25460K->808K(45184K)] 42490K->17838K(72960K), 0.0043650 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-23T20:43:13.073+0000: 95460.599: [Full GC (System) [PSYoungGen: 808K->0K(45184K)] [ParOldGen: 17030K->17040K(27776K)] 17838K->17040K(72960K) [PSPermGen: 40660K->40642K(41600K)], 0.2695790 secs] [Times: user=0.30 sys=0.00, real=0.27 secs] 
2012-01-23T21:43:13.344+0000: 99060.869: [GC [PSYoungGen: 34695K->1105K(44096K)] 51735K->18145K(71872K), 0.0060200 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-23T21:43:13.350+0000: 99060.875: [Full GC (System) [PSYoungGen: 1105K->0K(44096K)] [ParOldGen: 17040K->17244K(27776K)] 18145K->17244K(71872K) [PSPermGen: 40700K->40642K(41600K)], 0.2821040 secs] [Times: user=0.31 sys=0.00, real=0.28 secs] 
2012-01-23T22:43:13.633+0000: 102661.158: [GC [PSYoungGen: 28744K->912K(44992K)] 45988K->18156K(72768K), 0.0049240 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-23T22:43:13.638+0000: 102661.163: [Full GC (System) [PSYoungGen: 912K->0K(44992K)] [ParOldGen: 17244K->17087K(27776K)] 18156K->17087K(72768K) [PSPermGen: 40710K->40642K(41344K)], 0.2742460 secs] [Times: user=0.31 sys=0.00, real=0.27 secs] 
2012-01-23T23:43:13.913+0000: 106261.438: [GC [PSYoungGen: 25379K->872K(43840K)] 42466K->17959K(71616K), 0.0044530 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-23T23:43:13.917+0000: 106261.443: [Full GC (System) [PSYoungGen: 872K->0K(43840K)] [ParOldGen: 17087K->17056K(27776K)] 17959K->17056K(71616K) [PSPermGen: 40695K->40642K(41344K)], 0.2664710 secs] [Times: user=0.30 sys=0.00, real=0.27 secs] 
2012-01-24T00:43:14.184+0000: 109861.710: [GC [PSYoungGen: 25158K->1050K(44736K)] 42215K->18106K(72512K), 0.0043250 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-24T00:43:14.189+0000: 109861.714: [Full GC (System) [PSYoungGen: 1050K->0K(44736K)] [ParOldGen: 17056K->17064K(27776K)] 18106K->17064K(72512K) [PSPermGen: 40659K->40642K(41344K)], 0.2691230 secs] [Times: user=0.30 sys=0.00, real=0.27 secs] 
2012-01-24T01:43:14.459+0000: 113461.984: [GC [PSYoungGen: 24554K->752K(44864K)] 41619K->17816K(72640K), 0.0038360 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T01:43:14.462+0000: 113461.988: [Full GC (System) [PSYoungGen: 752K->0K(44864K)] [ParOldGen: 17064K->17063K(27776K)] 17816K->17063K(72640K) [PSPermGen: 40658K->40642K(41344K)], 0.2722840 secs] [Times: user=0.31 sys=0.00, real=0.27 secs] 
2012-01-24T02:43:14.735+0000: 117062.261: [GC [PSYoungGen: 26978K->840K(44736K)] 44041K->17903K(72512K), 0.0043700 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-24T02:43:14.740+0000: 117062.265: [Full GC (System) [PSYoungGen: 840K->0K(44736K)] [ParOldGen: 17063K->17096K(27776K)] 17903K->17096K(72512K) [PSPermGen: 40659K->40642K(41088K)], 0.2669400 secs] [Times: user=0.30 sys=0.00, real=0.26 secs] 
2012-01-24T03:43:15.008+0000: 120662.533: [GC [PSYoungGen: 24894K->816K(43776K)] 41991K->17912K(71552K), 0.0041980 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-24T03:43:15.012+0000: 120662.537: [Full GC (System) [PSYoungGen: 816K->0K(43776K)] [ParOldGen: 17096K->17091K(27776K)] 17912K->17091K(71552K) [PSPermGen: 40659K->40642K(41088K)], 0.2683500 secs] [Times: user=0.30 sys=0.00, real=0.27 secs] 
2012-01-24T04:43:15.281+0000: 124262.806: [GC [PSYoungGen: 24638K->816K(44608K)] 41729K->17907K(72384K), 0.0041100 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-24T04:43:15.285+0000: 124262.811: [Full GC (System) [PSYoungGen: 816K->0K(44608K)] [ParOldGen: 17091K->17092K(27776K)] 17907K->17092K(72384K) [PSPermGen: 40658K->40642K(41088K)], 0.2552790 secs] [Times: user=0.29 sys=0.00, real=0.26 secs] 
2012-01-24T05:43:15.541+0000: 127863.066: [GC [PSYoungGen: 25460K->816K(43776K)] 42552K->17908K(71552K), 0.0043270 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-24T05:43:15.545+0000: 127863.071: [Full GC (System) [PSYoungGen: 816K->0K(43776K)] [ParOldGen: 17092K->17104K(27776K)] 17908K->17104K(71552K) [PSPermGen: 40660K->40643K(41088K)], 0.2661280 secs] [Times: user=0.30 sys=0.00, real=0.27 secs] 
2012-01-24T06:43:15.812+0000: 131463.338: [GC [PSYoungGen: 25817K->840K(44480K)] 42922K->17945K(72256K), 0.0043800 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T06:43:15.817+0000: 131463.342: [Full GC (System) [PSYoungGen: 840K->0K(44480K)] [ParOldGen: 17104K->17108K(27776K)] 17945K->17108K(72256K) [PSPermGen: 40662K->40643K(41088K)], 0.2634200 secs] [Times: user=0.30 sys=0.00, real=0.27 secs] 
2012-01-24T07:43:16.081+0000: 135063.606: [GC [PSYoungGen: 37555K->1105K(44544K)] 54664K->18213K(72320K), 0.0049320 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-24T07:43:16.086+0000: 135063.611: [Full GC (System) [PSYoungGen: 1105K->0K(44544K)] [ParOldGen: 17108K->17319K(27776K)] 18213K->17319K(72320K) [PSPermGen: 40705K->40646K(41088K)], 0.2675810 secs] [Times: user=0.31 sys=0.00, real=0.27 secs] 
2012-01-24T07:45:45.767+0000: 135213.292: [GC [PSYoungGen: 42939K->1191K(44480K)] 60259K->18511K(72256K), 0.0065950 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-24T07:57:03.514+0000: 135891.040: [GC [PSYoungGen: 44071K->1261K(44544K)] 61391K->18581K(72320K), 0.0056270 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-24T08:10:22.958+0000: 136690.483: [GC [PSYoungGen: 44141K->1421K(44480K)] 61461K->18741K(72256K), 0.0058630 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T08:26:37.335+0000: 137664.860: [GC [PSYoungGen: 44237K->1632K(44608K)] 61557K->18951K(72384K), 0.0064310 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
